date,net_return,turnover,gross_exposure,net_exposure,beta_exposure,equity,drawdown
2023-09-23,0.005545485090284729,0.08265612553805113,1.0504594,2.682209e-07,0.04917554,1.0150547568301254,-0.013734839185137737
2023-09-24,0.0014102705570230682,0.07073698577005416,1.0497277,2.4586916e-07,0.035634093,1.0164862586674492,-0.012343938467422766
2023-09-25,-0.0030996053489150198,0.08381682680919766,1.0422741,2.644956e-07,0.026059069,1.013335552422985,-0.015405282478637483
2023-09-26,0.004615061495094779,0.07482675299979746,1.0305403,2.8312206e-07,0.021676674,1.018012158312583,-0.010861317309530882
2023-09-27,0.0017866519949639042,0.08054760587401688,1.028317,2.682209e-07,0.017445095,1.0198309917661297,-0.009094070708805968
2023-09-28,0.004203103991123498,0.06828033202327788,1.0301077,2.3841858e-07,0.025739841,1.0241174474778934,-0.004929190042574194
2023-09-29,0.005856091959980404,0.09058405901305377,1.0337658,2.1606684e-07,0.016019456,1.0301147734281442,0.0
2023-09-30,0.007375166114419698,0.0766056440770626,1.0256188,2.2351742e-07,0.016308077,1.0377120409990945,0.0
2023-10-01,-0.011828112127754139,0.08069438545498997,1.0249195,2.0861626e-07,-0.008047178,1.0254378666218367,-0.011828112127754142
2023-10-02,0.006206207547656959,0.09166463220026344,1.0312979,2.2351742e-07,-0.012782574,1.0318019468493185,-0.00569531229885889
2023-10-03,0.014111840252953698,0.10346426512114704,1.0312979,2.2351742e-07,-0.0127516985,1.0463625710959426,0.0
2023-10-04,0.002920572090646601,0.07271870761178434,1.0306809,2.2351742e-07,-0.007326409,1.0494185484177827,0.0
2023-10-05,0.002277975621705991,0.0641103598754853,1.030681,2.3841858e-07,-0.004387185,1.0518090982880444,0.0
2023-10-06,9.525922583998181e-05,0.07468546531163156,1.027946,2.30968e-07,-0.0023232624,1.0519092928084788,0.0
2023-10-07,0.0032622657584036006,0.07095299209458972,1.0233454,2.4586916e-07,-0.01845564,1.0553409004753544,0.0
2023-10-08,-0.0003028829364425292,0.07430994489686782,1.0171506,2.0861626e-07,-0.019064024,1.0550212557244705,-0.00030288293644264996
2023-10-09,0.0016593680518271867,0.0651516750222072,1.0228243,2.682209e-07,-0.016385049,1.0567719242902183,0.0
2023-10-10,-0.001192051587480819,0.07301542186178267,1.0229322,2.2351742e-07,-0.011274189,1.055512197640263,-0.0011920515874807025
2023-10-11,-0.00392866849861457,0.09218953701201826,1.0305605,2.0861626e-07,-0.0059901625,1.0513654401194903,-0.005116036910574828
2023-10-12,-0.0025104595840821278,0.0797479203902185,1.032309,2.3841858e-07,-0.0060866475,1.0487260296739696,-0.0076136528907623235
2023-10-13,0.005627579072046501,0.08874949440360069,1.0398145,2.2351742e-07,-0.0026950836,1.0546278183308733,-0.0020289202523856575
2023-10-14,-0.0032727365742466646,0.0774181499145925,1.0403845,2.0861626e-07,0.002336681,1.051176299297604,-0.005295016705116007
2023-10-15,-0.005592281654986437,0.07775282161310315,1.049468,1.7881393e-07,0.008031592,1.0452978253628853,-0.01085768713531976
2023-10-16,0.0067166592481517,0.0774707430973649,1.0524247,1.7881393e-07,0.034479693,1.052318734668682,-0.004213955271878844
2023-10-17,0.0037098830692357298,0.07580602681264281,1.0624845,1.937151e-07,0.0072044283,1.0562227141258689,-0.0005197054839607418
2023-10-18,0.004166960511880461,0.06340261525474489,1.0624846,1.7881393e-07,0.0028255582,1.0606239524673824,0.0
2023-10-19,0.016920720349349723,0.07857045833952725,1.0624846,1.6391277e-07,0.005800098,1.078570473762905,0.0
2023-10-20,-0.004117839148442727,0.34744046663399786,0.7244214,1.0430813e-07,-0.007282451,1.0741290940416897,-0.004117839148442659
2023-10-21,-0.009309722816130489,0.3414389546669554,1.0628436,2.2351742e-07,-0.0039080977,1.0641292499074202,-0.01338922602349979
2023-10-22,-0.0022930973743932556,0.09090215896139853,1.065349,1.7881393e-07,-0.0023511946,1.0616890979184426,-0.015651620598853277
2023-10-23,-0.0002906181142025162,0.35542247479315847,0.7283336,1.0430813e-07,-0.0006776452,1.0613805518349362,-0.015937690068593025
2023-10-24,-0.0037291930125029466,0.06698850844986737,0.72364485,1.1920929e-07,0.00395903,1.0574224588974268,-0.019607448358656798
2023-10-25,-0.00992401039239121,0.044520550640299916,0.7212139,1.0430813e-07,0.0041094497,1.046928587426181,-0.029336874229768384
2023-10-26,-0.0009626373331193463,0.04736194759607315,0.7212139,1.1920929e-07,0.0051566064,1.0459207748828145,-0.030271270792517124
2023-10-27,0.008822604650165886,0.04601811803877354,0.72687876,1.3411045e-07,0.0005131215,1.0551485203750006,-0.02171573759681189
2023-10-28,-0.00549721035231778,0.06201613787561655,0.72687876,1.3411045e-07,-0.0022992715,1.0493481470055623,-0.027093571971604336
2023-10-29,-0.001470270764642919,0.05875933193601668,0.7382062,1.0430813e-07,-0.0033238456,1.0478053211030878,-0.028524007849467625
2023-10-30,0.004815238530631177,0.055889989249408245,0.74036103,1.1920929e-07,-0.0019809455,1.0528507536578637,-0.0238461192204813
2023-10-31,0.008437642321703607,0.06509404035750777,0.7351176,1.1920929e-07,-0.0017041415,1.061734331735365,-0.015609681923520746
2023-11-01,-0.002325473137709196,0.05355521442834288,0.73511755,1.0430813e-07,-0.00629624,1.0592652970675307,-0.0178988551652286
2023-11-02,0.009369835565043104,0.04971652664244175,0.73511755,8.940697e-08,-0.019033544,1.06919043872081,-0.008696728929886266
2023-11-03,-0.008197751786959999,0.05548361549153924,0.73511755,1.1920929e-07,-0.014596924,1.060425480891186,-0.016823187091720482
2023-11-04,-0.005936396142555168,0.05180128011852503,0.7400678,1.3411045e-07,-0.017550997,1.0541303751569564,-0.022659714131318842
2023-11-05,-0.0015114567939890548,0.057109209476038814,0.739645,1.3411045e-07,-0.018927194,1.0525371026396753,-0.024136921746434226
2023-11-06,-0.014372251713321021,0.049453116953372955,0.736922,1.4901161e-07,-0.02393943,1.0374097744629283,-0.03816227154483065
2023-11-07,-0.002489450887485873,0.05381107400171459,0.736922,1.1920929e-07,-0.0257997,1.034827193779205,-0.040556719331550806
2023-11-08,-0.014361599745687272,0.047052234411239624,0.736922,1.3411045e-07,-0.022560567,1.0199654198161954,-0.05433585970720012
2023-11-09,0.017484061320305045,0.05155571177601814,0.736922,1.3411045e-07,0.007652439,1.0377985577608524,-0.03780180988990722
2023-11-10,-0.018873537313022097,0.04373121412936598,0.736922,1.6391277e-07,0.0114824325,1.0182116279575524,-0.05596189333347246
2023-11-11,-0.01621804833758506,0.057252621452789754,0.736922,1.3411045e-07,0.008924603,1.0016982225574456,-0.07127234897991253
2023-11-12,-0.005602379481470507,0.3691007218803861,1.084343,2.2351742e-07,0.015903294,0.9960863289887643,-0.07647543371586174
2023-11-13,0.02593080325191204,0.08392857178114355,1.0858365,1.937151e-07,-0.01262711,1.0219156476076914,-0.05252769988924022
2023-11-14,-0.017732106123506126,0.07891048165038228,1.0858366,1.6391277e-07,0.0095859915,1.0037949308950402,-0.0693283792638868
2023-11-15,-0.003818294224822239,0.3540814766092808,0.7403431,1.3411045e-07,0.004535243,0.9999621465074978,-0.07288195733854941
2023-11-16,0.013103357799762762,0.045066837687045336,0.74034315,1.0430813e-07,-0.023377366,1.0130650082994044,-0.06073359790294075
2023-11-17,0.002412709744624976,0.05414009897504002,0.7403431,1.0430813e-07,-0.020592503,1.0155092401168668,-0.05846742070180244
2023-11-18,0.0050369680453222826,0.05205030213983264,0.7403431,1.1920929e-07,-0.020675637,1.0206243277090652,-0.053724951186247316
2023-11-19,-0.012418214150515269,0.057866630144417286,0.73947406,1.0430813e-07,-0.023186594,1.0079499962403484,-0.06547599738770571
2023-11-20,0.004757834603260562,0.04433788824826479,0.73947406,9.685755e-08,-0.025772601,1.0127456556108172,-0.06102968675049936
2023-11-21,0.005207382097039954,0.0597288126591593,0.74233896,9.685755e-08,-0.03682822,1.0180194092066999,-0.056140109551631956
2023-11-22,-0.024138992167601826,0.060681940405629575,0.73716784,1.0430813e-07,-0.057447627,0.9934454466613927,-0.07892393605447867
2023-11-23,-0.0005232550765595079,0.048942819121293724,0.7371679,1.1920929e-07,-0.05028774,0.9929256212881422,-0.07940589378083551
2023-11-24,-0.013883044728082496,0.06257080379873514,0.73138744,1.0430813e-07,-0.050767526,0.9791407904761398,-0.0921865429338854
2023-11-25,-0.007206377995110415,0.04748488176846877,0.7312585,1.2665987e-07,-0.047793515,0.9720847318295376,-0.09872858985455168
2023-11-26,0.007893171250278101,0.03731126507045701,0.73168135,1.0430813e-07,-0.050752737,0.9797575630876488,-0.09161470027129404
2023-11-27,0.00481274711037986,0.05223371280590072,0.7341014,1.0430813e-07,-0.051082566,0.9844728884682716,-0.08724287154491317
2023-11-28,0.0012556778365396895,0.043517860816791654,0.73290414,1.1175871e-07,-0.04892043,0.9857090692549956,-0.08609674264856848
2023-11-29,0.0062022698107557514,0.04360059276223183,0.7261715,1.5646219e-07,-0.046416633,0.991822702857424,-0.08042846806554627
2023-11-30,0.0036736167639774067,0.04700417708954774,0.7261715,1.1920929e-07,-0.04649014,0.9954662793655346,-0.07705031467015533
2023-12-01,-0.00447095804663104,0.054422207205789164,0.7259797,1.4901161e-07,-0.03770335,0.9910155913936554,-0.08117678399241646
2023-12-02,-0.0033775956567842513,0.04945683991536498,0.72286344,1.8626451e-07,-0.031347744,0.9876683414363586,-0.08428019729615621
2023-12-03,-0.0059362100760708926,0.04529301798902452,0.7228635,1.6391277e-07,-0.029634044,0.9818053346761079,-0.0897161024158244
2023-12-04,-0.013596536414998809,0.05468015014776029,0.7237948,1.6391277e-07,-0.03693214,0.9684561826907441,-0.10209281057731479
2023-12-05,0.009905564627662898,0.05617828760296106,0.72320604,1.937151e-07,-0.016157985,0.978049287997447,-0.09319853288284519
2023-12-06,0.014380420881250756,0.05403226055204868,0.719077,1.937151e-07,-0.018073454,0.9921140484014579,-0.08015834612996475
2023-12-07,0.004260894006140915,0.05687817681700835,0.71108776,2.2351742e-07,-0.016821265,0.9963413412036998,-0.07623899834039127
2023-12-08,0.0034966874733227088,0.0606251882190918,0.7207775,2.0861626e-07,-0.006645575,0.9998252354906403,-0.07300889481754413
2023-12-09,-0.00017653481103116063,0.04325985713512637,0.7198461,2.0861626e-07,-0.0040662885,0.9996487315316287,-0.07317254101712511
2023-12-10,-0.009185100082982898,0.05590643174946308,0.7198461,2.1606684e-07,-0.0006631613,0.9904668578846838,-0.08168554398753958
2023-12-11,-0.0021876657534157856,0.046390266623348,0.71656096,2.1606684e-07,0.00075847656,0.9883000474597962,-0.08369450907382459
2023-12-12,0.0058017106767947555,0.05620352737605572,0.7142852,2.0861626e-07,0.0006691888,0.9940338783970204,-0.07837836972391254
2023-12-13,0.004909553142184905,0.06262933611287735,0.7094901,2.1606684e-07,0.010135397,0.9989141405481429,-0.07385361935308499
2023-12-14,0.009959079256781024,0.05702114291489124,0.7049241,2.0861626e-07,0.0071485788,1.008862405644581,-0.06463005414484158
2023-12-15,0.003722709868015954,0.06529298596433364,0.7129618,1.8626451e-07,-0.0033898577,1.0126181076775442,-0.061147943217161105
2023-12-16,-0.002027981079573692,0.05788505566306412,0.7129618,1.7881393e-07,-0.0030854568,1.0105645373143404,-0.06305191742483562
2023-12-17,-0.002346102773833991,0.050002109026536345,0.71569765,1.5646219e-07,-0.00065268576,1.008193649050209,-0.06525009392030356
2023-12-18,-0.0016003187048627297,0.05280526797287166,0.71569765,1.6391277e-07,0.0032555833,1.00658021789551,-0.06674599167937167
2023-12-19,-0.003443507749303535,0.05526469403412193,0.71569765,1.5646219e-07,0.0063380897,1.0031140511148913,-0.06995965908909241
2023-12-20,-0.008374061028298456,0.06458587478846312,0.7143998,1.4156103e-07,0.0038990527,0.9947139128325115,-0.07774787366265978
2023-12-21,0.0008965914766349669,0.047005042870296165,0.7133969,1.4901161e-07,0.006924197,0.9956057648484474,-0.07692099026687715
2023-12-22,-0.0036368299582281906,0.048675951635232195,0.7096883,1.1920929e-07,-0.0063761547,0.9919849159762618,-0.08027807166328627
2023-12-23,-0.008752968634784338,0.04563248285558075,0.70086765,1.2293458e-07,-0.0027880818,0.9833021031205424,-0.08832836885474094
2023-12-24,-0.012484741415402822,0.05433497473131865,0.7015732,1.4901161e-07,0.0073402263,0.9710258306298607,-0.09971035342534795
2023-12-25,0.0006951003243066225,0.05071896221488714,0.70128626,1.4901161e-07,0.011553355,0.9717007909996416,-0.0990845618000441
2023-12-26,-0.004208542269254394,0.05239476743736304,0.69894016,1.4901161e-07,0.010441698,0.9676113471476516,-0.10287610250273249
2023-12-27,0.016899194646201068,0.05210102422279306,0.70021296,1.4901161e-07,0.022806741,0.9839631996449727,-0.08771543113716751
2023-12-28,0.009742356330614712,0.053013165190350264,0.7141504,1.5646219e-07,0.013742764,0.9935493197521258,-0.07882762979238456
2023-12-29,-0.006512963235741609,0.04808059410424903,0.71204484,1.8067658e-07,0.015152428,0.9870783695596842,-0.08482719157332763
2023-12-30,0.0003380396897599098,0.050128858303651214,0.71204484,1.6763806e-07,0.015030082,0.9874120412254989,-0.08451782684109044
2023-12-31,0.006979846557669589,0.3482991537566704,1.0443325,2.30968e-07,0.030137416,0.9943040257624481,-0.07812790174615936
2024-01-01,-0.006791201294548955,0.34920647242324776,0.70865035,1.7881393e-07,0.014170561,0.987551506975515,-0.08438852073322944
2024-01-02,0.003018374724602836,0.05072025675326586,0.70865035,1.899898e-07,0.01479153,0.9905323074834134,-0.08162486218665432
2024-01-03,0.0027986252772534497,0.06297376955626532,0.7113415,1.7508864e-07,0.0076410025,0.9933044362370725,-0.07905467431196889
2024-01-04,2.6304499464458783e-05,0.05698547372594476,0.7108034,1.899898e-07,0.0050832666,0.9933305646130836,-0.07903044930614256
2024-01-05,0.012647071577804127,0.05516067473217845,0.7108034,1.937151e-07,0.0020220354,1.005893287364166,-0.06738288147753912
2024-01-06,0.014614082944230177,0.05315325828269124,0.7084398,2.0489097e-07,-0.0025033578,1.0205934952987503,-0.05375353755224277
2024-01-07,0.010832014170899129,0.06418945314362645,0.69888437,2.2351742e-07,0.00092010945,1.0316485785025538,-0.04350378246184561
2024-01-08,-0.003750702070854459,0.06514525896636769,0.70409954,2.3841858e-07,-0.015796423,1.0277791720427703,-0.04709131480573037
2024-01-09,0.004823077469525742,0.0658068080083467,0.71443146,2.3469329e-07,-0.014912553,1.0327362306110974,-0.042495362395654546
2024-01-10,-0.011406510873726803,0.061454387847334146,0.71724665,2.2351742e-07,-0.020810995,1.0209563135669404,-0.053417149456132296
2024-01-11,-0.003874483286152099,0.05763148260302842,0.72028774,2.30968e-07,-0.020886708,1.0170006353941339,-0.05708466888952268
2024-01-12,-0.0010583522340994022,0.06003786693327129,0.7283579,2.682209e-07,-0.010408372,1.015924290499584,-0.05808260543677002
2024-01-13,-0.0007538104521354398,0.04758499609306455,0.7314079,2.4586916e-07,-0.015710115,1.0151584761508272,-0.058792632613839935
2024-01-14,0.005891813856400404,0.05486540403217077,0.7352827,2.682209e-07,-0.021342076,1.021139600927055,-0.053247214004927934
2024-01-15,-0.004583053398750963,0.045016665826551616,0.7344812,2.5704503e-07,-0.01643363,1.016459663608427,-0.05758623257855955
2024-01-16,-0.005754886580334641,0.044071435113437474,0.73448116,2.2351742e-07,-0.017425936,1.0106100535308755,-0.06300971692181578
2024-01-17,0.004074432611399971,0.05813809382379986,0.7345643,2.5331974e-07,-0.015700608,1.0147277160903905,-0.05919201315587708
2024-01-18,0.01100560851969567,0.043632980436086655,0.7274421,2.0861626e-07,-0.020222843,1.0258954120877661,-0.048837848760467706
2024-01-19,0.0069334753298317085,0.05112424146500416,0.72399235,2.3841858e-07,-0.017268077,1.0330084326184643,-0.04224298945017868
2024-01-20,0.004129206926736515,0.05052758438978344,0.729439,2.682209e-07,0.005338125,1.0372739381938096,-0.03828821256808601
2024-01-21,0.001115463308084145,0.04462425922974944,0.72943896,2.682209e-07,0.02038898,1.0384309792122968,-0.03721545835625362
2024-01-22,0.0020157902873397687,0.044959952821955085,0.71951425,2.682209e-07,0.014611922,1.0405242382942654,-0.03527468662840749
2024-01-23,0.0027650553057246723,0.053305825451388955,0.7153511,2.682209e-07,0.021144032,1.043401345360096,-0.032607167782102486
2024-01-24,-0.009279342319610804,0.061973983771167696,0.7099037,2.9057264e-07,0.019936442,1.0337192670997573,-0.04158393702979024
2024-01-25,0.00662908829713524,0.05824828485492617,0.708264,2.7567148e-07,0.020600174,1.0405718833958113,-0.035230512322968144
2024-01-26,-0.0117969986180251,0.053899338468909264,0.7073195,2.8684735e-07,0.010359149,1.0282962583254351,-0.04661189663580689
2024-01-27,-0.002726639666067058,0.0660728811417357,0.70099854,2.9057264e-07,0.006637808,1.0254924649590167,-0.049211442455596166
2024-01-28,0.006460167570883641,0.05574389290995896,0.69331557,2.719462e-07,0.0046011843,1.0321173181253305,-0.04306918904938051
2024-01-29,-0.007649990267796966,0.06399392060848186,0.69070673,2.5331974e-07,-0.00013653189,1.024221630686447,-0.05038970044010793
2024-01-30,0.000843292152039794,0.05606058286502957,0.68315303,2.4586916e-07,-0.0031320564,1.0250853487495541,-0.04958890152699291
2024-01-31,0.006841688529937528,0.06360355811193585,0.6847983,2.4959445e-07,-0.0043802224,1.032098663422301,-0.04308648481584476
2024-02-01,0.002152002850518329,0.3393867799313739,1.0018013,3.874302e-07,-0.008056514,1.0343197426880022,-0.041027204203468726
2024-02-02,-0.016708788091227687,0.07875369337853044,1.0017943,3.7252903e-07,-0.02619055,1.0170375132888552,-0.05705047743368519
2024-02-03,0.007957408868816856,0.07609826640691608,0.99541867,3.427267e-07,-0.030173145,1.0251304966170194,-0.04954704253996933
2024-02-04,0.0003987911624499247,0.08746465831063688,1.0060308,3.427267e-07,-0.028580546,1.025539309599428,-0.04916801030021001
2024-02-05,-0.001502304789457412,0.0731532140634954,1.0060308,3.3527613e-07,-0.029811881,1.02399863698284,-0.05059644975230526
2024-02-06,0.009461358641419792,0.07289684726856649,1.0111809,3.2037497e-07,-0.03166364,1.0336870553356596,-0.04161380226797473
2024-02-07,0.0013442810787528288,0.0793819553218782,1.0104969,2.9802322e-07,-0.026148811,1.035076621285499,-0.04032546183622576
2024-02-08,0.015480339373636525,0.06519746854610275,1.0023782,2.9057264e-07,-0.012511663,1.0510999586607155,-0.025469374297212743
2024-02-09,-0.008623087254629354,0.09082042724185158,1.0297074,2.4586916e-07,-0.0087976605,1.0420362320038468,-0.03387283691495646
2024-02-10,0.0005333833006861823,0.10188616905361414,1.0311394,2.0861626e-07,-0.0096606165,1.0425920367287076,-0.03335752081982757
2024-02-11,0.018903571837578056,0.08600904546619859,1.0417666,2.0861626e-07,-0.0041070506,1.0623007501922956,-0.015084525273390437
2024-02-12,-0.011406909050456306,0.07103673029632773,1.0413159,2.1606684e-07,-0.0047664717,1.0501831821506207,-0.026319366515983877
2024-02-13,-0.014148362676802207,0.09670247812755406,1.0651023,1.8626451e-07,-0.0006041527,1.0353248096124754,-0.04009535324989433
2024-02-14,-0.008566535009264045,0.09170707920566201,1.0696104,1.8626451e-07,0.002436705,1.0264556633849704,-0.048318410011834456
2024-02-15,0.003665678726592887,0.0911874248413369,1.0754404,1.5646219e-07,0.006585017,1.0302183200740316,-0.044829851052924585
2024-02-16,0.01150480819887889,0.09273063915316015,1.0814784,1.6391277e-07,-0.0053560883,1.0420707842494545,-0.03384080169199388
2024-02-17,-0.006111786492763713,0.09445108892396092,1.0817468,1.7881393e-07,-0.0017273277,1.035701870105775,-0.039745760430072274
2024-02-18,-0.01057324121050624,0.08325663951109163,1.0817468,1.6391277e-07,0.0018862486,1.0247511444109743,-0.04989876012845629
2024-02-19,-0.006057878386095581,0.08776024973485619,1.0833149,1.7881393e-07,0.0062924027,1.0185433266021202,-0.0556543578940768
2024-02-20,0.011567889315911998,0.09310875675873831,1.0812719,1.7881393e-07,0.0121343285,1.0303257230677143,-0.04473027203023172
2024-02-21,0.004919206729362486,0.09213878150330856,1.0828911,1.4901161e-07,0.010226697,1.0353941082980642,-0.0400311027560466
2024-02-22,-0.008439900973593466,0.08083281840663403,1.0828911,1.937151e-07,0.017956108,1.0266554845553864,-0.04813314518651535
2024-02-23,0.009292587296440615,0.07247416710015386,1.0836387,1.937151e-07,0.015005223,1.0361957702689868,-0.03928783934357272
2024-02-24,-0.006277398130703659,0.08588839217554778,1.0908256,1.937151e-07,0.005516216,1.0296911568776572,-0.045318612065021635
2024-02-25,-0.003481727167712506,0.07686755221220665,1.0871303,1.6391277e-07,-0.0074444115,1.026106053202403,-0.04864255218990443
2024-02-26,0.011449549620591824,0.08069224053178914,1.0804777,1.6391277e-07,0.025119618,1.0378545053745334,-0.03774993788428316
2024-02-27,0.02916217383283947,0.07998049620073289,1.0804778,1.7881393e-07,0.056885093,1.068120598873461,-0.009688634302204235
2024-02-28,-0.004881084960092267,0.3573546935367631,0.73501205,1.1920929e-07,0.03322932,1.062907011482735,-0.014522428215120176
2024-02-29,-0.0048511996539236865,0.055559643580636475,0.7312323,1.2665987e-07,0.027736157,1.057750637356477,-0.01930317667031256
2024-03-01,0.0008073785062646266,0.06231630648471764,0.73115855,1.4156103e-07,0.024374112,1.0586046424860662,-0.01851138313399414
2024-03-02,0.018648958247699285,0.07142857003418612,0.7270612,1.5646219e-07,0.013585754,1.0783465162646093,-0.0002076428974681077
2024-03-03,0.0050196398991647585,0.06565722753293812,0.7273685,1.4156103e-07,0.004447028,1.0837594274627764,0.0
